forecast_date,route_name,forecast_occ,lower_bound,upper_bound,base_buses,recommended_buses,recommendation,extra_buses,est_extra_revenue_inr,est_extra_cost_inr,est_net_impact_inr,forecast_occ_pct
2025-03-13,AMD→Vadodara,0.7236,0.6597,0.7921,10,10,Keep As-Is,0,0.0,0.0,0.0,72.36
2025-03-14,AMD→Vadodara,0.8186,0.7515,0.8805,10,11,Add 1 Bus,1,5350.0,4771.0,579.0,81.86
2025-03-15,AMD→Vadodara,0.9433,0.8775,1.0,10,12,Add 2 Buses,2,12331.0,9542.0,2789.0,94.33
2025-03-16,AMD→Vadodara,0.9358,0.8681,1.0,10,12,Add 2 Buses,2,12233.0,9542.0,2691.0,93.58
2025-03-17,AMD→Vadodara,0.6647,0.5991,0.7316,10,10,Keep As-Is,0,0.0,0.0,0.0,66.47
2025-03-18,AMD→Vadodara,0.6479,0.5855,0.711,10,10,Keep As-Is,0,0.0,0.0,0.0,64.79
2025-03-19,AMD→Vadodara,0.6919,0.6292,0.7536,10,10,Keep As-Is,0,0.0,0.0,0.0,69.19
2025-03-20,AMD→Vadodara,0.7246,0.6571,0.7915,10,10,Keep As-Is,0,0.0,0.0,0.0,72.46
2025-03-21,AMD→Vadodara,0.8197,0.7508,0.8892,10,11,Add 1 Bus,1,5358.0,4771.0,587.0,81.97
2025-03-22,AMD→Vadodara,0.9446,0.8814,1.0,10,12,Add 2 Buses,2,12348.0,9542.0,2806.0,94.46
2025-03-23,AMD→Vadodara,0.9373,0.8703,1.0,10,12,Add 2 Buses,2,12252.0,9542.0,2710.0,93.73
2025-03-24,AMD→Vadodara,0.6662,0.5936,0.7318,10,10,Keep As-Is,0,0.0,0.0,0.0,66.62
2025-03-25,AMD→Vadodara,0.6494,0.5838,0.715,10,10,Keep As-Is,0,0.0,0.0,0.0,64.94
2025-03-26,AMD→Vadodara,0.6933,0.6248,0.7582,10,10,Keep As-Is,0,0.0,0.0,0.0,69.33
2025-03-27,AMD→Vadodara,0.7259,0.6584,0.7929,10,10,Keep As-Is,0,0.0,0.0,0.0,72.59
2025-03-28,AMD→Vadodara,0.8207,0.7589,0.8888,10,11,Add 1 Bus,1,5364.0,4771.0,593.0,82.07
2025-03-29,AMD→Vadodara,0.9451,0.8745,1.0,10,12,Add 2 Buses,2,12354.0,9542.0,2812.0,94.51
2025-03-30,AMD→Vadodara,0.9372,0.8745,1.0,10,12,Add 2 Buses,2,12251.0,9542.0,2709.0,93.72
2025-03-31,AMD→Vadodara,0.6655,0.5955,0.7281,10,10,Keep As-Is,0,0.0,0.0,0.0,66.55
2025-01-01,Rajkot→Surat,0.987,0.9142,1.0,4,6,Add 2 Buses,2,49942.0,25950.0,23992.0,98.7
2025-01-02,Rajkot→Surat,0.6769,0.6098,0.7412,4,4,Keep As-Is,0,0.0,0.0,0.0,67.69
2025-01-03,Rajkot→Surat,0.7484,0.6801,0.8182,4,4,Keep As-Is,0,0.0,0.0,0.0,74.84
2025-01-04,Rajkot→Surat,0.8209,0.7546,0.8918,4,5,Add 1 Bus,1,20769.0,12975.0,7794.0,82.09
2025-01-05,Rajkot→Surat,0.8559,0.7857,0.9242,4,5,Add 1 Bus,1,21654.0,12975.0,8679.0,85.59
2025-01-06,Rajkot→Surat,0.6401,0.5771,0.7166,4,4,Keep As-Is,0,0.0,0.0,0.0,64.01
2025-01-07,Rajkot→Surat,0.5959,0.5282,0.6609,4,4,Keep As-Is,0,0.0,0.0,0.0,59.59
2025-01-08,Rajkot→Surat,0.5826,0.5151,0.6468,4,4,Keep As-Is,0,0.0,0.0,0.0,58.26
2025-01-09,Rajkot→Surat,0.6039,0.5309,0.669,4,4,Keep As-Is,0,0.0,0.0,0.0,60.39
2025-01-10,Rajkot→Surat,0.6782,0.616,0.7497,4,4,Keep As-Is,0,0.0,0.0,0.0,67.82
2025-01-11,Rajkot→Surat,0.8365,0.7717,0.9033,4,5,Add 1 Bus,1,21163.0,12975.0,8188.0,83.65
2025-01-12,Rajkot→Surat,0.8336,0.7635,0.8986,4,5,Add 1 Bus,1,21090.0,12975.0,8115.0,83.36
2025-01-13,Rajkot→Surat,0.5711,0.5076,0.6398,4,4,Keep As-Is,0,0.0,0.0,0.0,57.11
2025-01-14,Rajkot→Surat,0.5839,0.5131,0.6488,4,4,Keep As-Is,0,0.0,0.0,0.0,58.39
2025-01-15,Rajkot→Surat,0.8864,0.8197,0.9551,4,5,Add 1 Bus,1,22426.0,12975.0,9451.0,88.64
2025-01-16,Rajkot→Surat,0.5977,0.5268,0.6625,4,4,Keep As-Is,0,0.0,0.0,0.0,59.77
2025-01-17,Rajkot→Surat,0.6798,0.6137,0.7462,4,4,Keep As-Is,0,0.0,0.0,0.0,67.98
2025-01-18,Rajkot→Surat,0.8629,0.7942,0.9281,4,5,Add 1 Bus,1,21831.0,12975.0,8856.0,86.29
2025-01-19,Rajkot→Surat,0.8412,0.7783,0.9084,4,5,Add 1 Bus,1,21282.0,12975.0,8307.0,84.12
2025-01-20,Rajkot→Surat,0.5931,0.5271,0.6598,4,4,Keep As-Is,0,0.0,0.0,0.0,59.31
2025-01-21,Rajkot→Surat,0.5512,0.4873,0.6205,4,4,Keep As-Is,0,0.0,0.0,0.0,55.12
2025-01-22,Rajkot→Surat,0.5537,0.4857,0.6228,4,4,Keep As-Is,0,0.0,0.0,0.0,55.37
2025-01-23,Rajkot→Surat,0.6152,0.5495,0.6833,4,4,Keep As-Is,0,0.0,0.0,0.0,61.52
2025-01-24,Rajkot→Surat,0.7372,0.6774,0.807,4,4,Keep As-Is,0,0.0,0.0,0.0,73.72
2025-01-25,Rajkot→Surat,0.8693,0.8026,0.9377,4,5,Add 1 Bus,1,21993.0,12975.0,9018.0,86.93
2025-01-26,Rajkot→Surat,0.8132,0.7439,0.8823,4,5,Add 1 Bus,1,20574.0,12975.0,7599.0,81.32
2025-01-27,Rajkot→Surat,0.5844,0.5175,0.6511,4,4,Keep As-Is,0,0.0,0.0,0.0,58.44
2025-01-28,Rajkot→Surat,0.5814,0.5156,0.6402,4,4,Keep As-Is,0,0.0,0.0,0.0,58.14
2025-01-29,Rajkot→Surat,0.6012,0.5307,0.6716,4,4,Keep As-Is,0,0.0,0.0,0.0,60.12
2025-01-30,Rajkot→Surat,0.6272,0.5564,0.6889,4,4,Keep As-Is,0,0.0,0.0,0.0,62.72
2025-01-31,Rajkot→Surat,0.6983,0.6311,0.7614,4,4,Keep As-Is,0,0.0,0.0,0.0,69.83
2025-02-01,Rajkot→Surat,0.8503,0.783,0.9187,4,5,Add 1 Bus,1,21513.0,12975.0,8538.0,85.03
2025-02-02,Rajkot→Surat,0.8307,0.7631,0.8949,4,5,Add 1 Bus,1,21017.0,12975.0,8042.0,83.07
2025-02-03,Rajkot→Surat,0.5516,0.4857,0.6147,4,4,Keep As-Is,0,0.0,0.0,0.0,55.16
2025-02-04,Rajkot→Surat,0.5361,0.467,0.6008,4,4,Keep As-Is,0,0.0,0.0,0.0,53.61
2025-02-05,Rajkot→Surat,0.5762,0.511,0.6407,4,4,Keep As-Is,0,0.0,0.0,0.0,57.62
2025-02-06,Rajkot→Surat,0.6084,0.5401,0.6797,4,4,Keep As-Is,0,0.0,0.0,0.0,60.84
2025-02-07,Rajkot→Surat,0.6865,0.6199,0.755,4,4,Keep As-Is,0,0.0,0.0,0.0,68.65
2025-02-08,Rajkot→Surat,0.8396,0.7743,0.9095,4,5,Add 1 Bus,1,21242.0,12975.0,8267.0,83.96
2025-02-09,Rajkot→Surat,0.8213,0.7579,0.8897,4,5,Add 1 Bus,1,20779.0,12975.0,7804.0,82.13
2025-02-10,Rajkot→Surat,0.5436,0.4755,0.6194,4,4,Keep As-Is,0,0.0,0.0,0.0,54.36
2025-02-11,Rajkot→Surat,0.5295,0.4639,0.5961,4,4,Keep As-Is,0,0.0,0.0,0.0,52.95
2025-02-12,Rajkot→Surat,0.5712,0.5031,0.6356,4,4,Keep As-Is,0,0.0,0.0,0.0,57.12
2025-02-13,Rajkot→Surat,0.6049,0.5317,0.6735,4,4,Keep As-Is,0,0.0,0.0,0.0,60.49
2025-02-14,Rajkot→Surat,0.6846,0.6195,0.7449,4,4,Keep As-Is,0,0.0,0.0,0.0,68.46
2025-02-15,Rajkot→Surat,0.8391,0.7719,0.9056,4,5,Add 1 Bus,1,21229.0,12975.0,8254.0,83.91
2025-02-16,Rajkot→Surat,0.8223,0.7516,0.888,4,5,Add 1 Bus,1,20804.0,12975.0,7829.0,82.23
2025-02-17,Rajkot→Surat,0.5458,0.476,0.6188,4,4,Keep As-Is,0,0.0,0.0,0.0,54.58
2025-02-18,Rajkot→Surat,0.533,0.4712,0.5995,4,4,Keep As-Is,0,0.0,0.0,0.0,53.3
2025-02-19,Rajkot→Surat,0.5757,0.4996,0.6406,4,4,Keep As-Is,0,0.0,0.0,0.0,57.57
2025-02-20,Rajkot→Surat,0.6103,0.5397,0.6744,4,4,Keep As-Is,0,0.0,0.0,0.0,61.03
2025-02-21,Rajkot→Surat,0.6907,0.6205,0.7577,4,4,Keep As-Is,0,0.0,0.0,0.0,69.07
2025-02-22,Rajkot→Surat,0.8458,0.781,0.9125,4,5,Add 1 Bus,1,21399.0,12975.0,8424.0,84.58
2025-02-23,Rajkot→Surat,0.8293,0.7607,0.8958,4,5,Add 1 Bus,1,20981.0,12975.0,8006.0,82.93
2025-02-24,Rajkot→Surat,0.553,0.4814,0.6135,4,4,Keep As-Is,0,0.0,0.0,0.0,55.3
2025-02-25,Rajkot→Surat,0.5402,0.4784,0.6052,4,4,Keep As-Is,0,0.0,0.0,0.0,54.02
2025-02-26,Rajkot→Surat,0.5827,0.517,0.65,4,4,Keep As-Is,0,0.0,0.0,0.0,58.27
2025-02-27,Rajkot→Surat,0.617,0.5514,0.6812,4,4,Keep As-Is,0,0.0,0.0,0.0,61.7
2025-02-28,Rajkot→Surat,0.697,0.6266,0.7636,4,4,Keep As-Is,0,0.0,0.0,0.0,69.7
2025-03-01,Rajkot→Surat,0.8516,0.785,0.9199,4,5,Add 1 Bus,1,21545.0,12975.0,8570.0,85.16
2025-03-02,Rajkot→Surat,0.8345,0.7699,0.9003,4,5,Add 1 Bus,1,21113.0,12975.0,8138.0,83.45
2025-03-03,Rajkot→Surat,0.5576,0.4881,0.6242,4,4,Keep As-Is,0,0.0,0.0,0.0,55.76
2025-03-04,Rajkot→Surat,0.544,0.4811,0.6167,4,4,Keep As-Is,0,0.0,0.0,0.0,54.4
2025-03-05,Rajkot→Surat,0.5859,0.5195,0.6578,4,4,Keep As-Is,0,0.0,0.0,0.0,58.59
2025-03-06,Rajkot→Surat,0.6195,0.5567,0.6846,4,4,Keep As-Is,0,0.0,0.0,0.0,61.95
2025-03-07,Rajkot→Surat,0.6988,0.6321,0.7665,4,4,Keep As-Is,0,0.0,0.0,0.0,69.88
2025-03-08,Rajkot→Surat,0.8528,0.7778,0.9172,4,5,Add 1 Bus,1,21576.0,12975.0,8601.0,85.28
2025-03-09,Rajkot→Surat,0.8352,0.7635,0.9029,4,5,Add 1 Bus,1,21130.0,12975.0,8155.0,83.52
2025-03-10,Rajkot→Surat,0.5578,0.4895,0.6264,4,4,Keep As-Is,0,0.0,0.0,0.0,55.78
2025-03-11,Rajkot→Surat,0.544,0.4784,0.6123,4,4,Keep As-Is,0,0.0,0.0,0.0,54.4
2025-03-12,Rajkot→Surat,0.5856,0.5217,0.6522,4,4,Keep As-Is,0,0.0,0.0,0.0,58.56
2025-03-13,Rajkot→Surat,0.6191,0.5512,0.6871,4,4,Keep As-Is,0,0.0,0.0,0.0,61.91
2025-03-14,Rajkot→Surat,0.6985,0.6288,0.7665,4,4,Keep As-Is,0,0.0,0.0,0.0,69.85
2025-03-15,Rajkot→Surat,0.8525,0.7821,0.9224,4,5,Add 1 Bus,1,21568.0,12975.0,8593.0,85.25
2025-03-16,Rajkot→Surat,0.8351,0.7708,0.9031,4,5,Add 1 Bus,1,21128.0,12975.0,8153.0,83.51
2025-03-17,Rajkot→Surat,0.5579,0.4923,0.6234,4,4,Keep As-Is,0,0.0,0.0,0.0,55.79
2025-03-18,Rajkot→Surat,0.5444,0.4755,0.6109,4,4,Keep As-Is,0,0.0,0.0,0.0,54.44
2025-03-19,Rajkot→Surat,0.5863,0.5167,0.6599,4,4,Keep As-Is,0,0.0,0.0,0.0,58.63
2025-03-20,Rajkot→Surat,0.6202,0.5566,0.6885,4,4,Keep As-Is,0,0.0,0.0,0.0,62.02
2025-03-21,Rajkot→Surat,0.6998,0.6325,0.7633,4,4,Keep As-Is,0,0.0,0.0,0.0,69.98
2025-03-22,Rajkot→Surat,0.8542,0.7879,0.9198,4,5,Add 1 Bus,1,21611.0,12975.0,8636.0,85.42
2025-03-23,Rajkot→Surat,0.837,0.7713,0.912,4,5,Add 1 Bus,1,21176.0,12975.0,8201.0,83.7
2025-03-24,Rajkot→Surat,0.56,0.4898,0.6274,4,4,Keep As-Is,0,0.0,0.0,0.0,56.0
2025-03-25,Rajkot→Surat,0.5465,0.4799,0.6167,4,4,Keep As-Is,0,0.0,0.0,0.0,54.65
2025-03-26,Rajkot→Surat,0.5884,0.5219,0.6565,4,4,Keep As-Is,0,0.0,0.0,0.0,58.84
2025-03-27,Rajkot→Surat,0.6221,0.5577,0.6899,4,4,Keep As-Is,0,0.0,0.0,0.0,62.21
2025-03-28,Rajkot→Surat,0.7015,0.6389,0.7632,4,4,Keep As-Is,0,0.0,0.0,0.0,70.15
2025-03-29,Rajkot→Surat,0.8555,0.7861,0.9201,4,5,Add 1 Bus,1,21644.0,12975.0,8669.0,85.55
2025-03-30,Rajkot→Surat,0.8378,0.7737,0.9036,4,5,Add 1 Bus,1,21196.0,12975.0,8221.0,83.78
2025-03-31,Rajkot→Surat,0.5601,0.4868,0.6291,4,4,Keep As-Is,0,0.0,0.0,0.0,56.01
2025-01-01,Surat→Vadodara,0.924,0.8596,0.9887,5,7,Add 2 Buses,2,14816.0,11396.0,3420.0,92.4
2025-01-02,Surat→Vadodara,0.6116,0.5546,0.6785,5,5,Keep As-Is,0,0.0,0.0,0.0,61.16
2025-01-03,Surat→Vadodara,0.7071,0.6434,0.7747,5,5,Keep As-Is,0,0.0,0.0,0.0,70.71
2025-01-04,Surat→Vadodara,0.8448,0.7758,0.9119,5,6,Add 1 Bus,1,6773.0,5698.0,1075.0,84.48
2025-01-05,Surat→Vadodara,0.8463,0.7831,0.9141,5,6,Add 1 Bus,1,6785.0,5698.0,1087.0,84.63
2025-01-06,Surat→Vadodara,0.639,0.5714,0.7034,5,5,Keep As-Is,0,0.0,0.0,0.0,63.9
2025-01-07,Surat→Vadodara,0.5628,0.4943,0.6305,5,5,Keep As-Is,0,0.0,0.0,0.0,56.28
2025-01-08,Surat→Vadodara,0.597,0.5297,0.664,5,5,Keep As-Is,0,0.0,0.0,0.0,59.7
2025-01-09,Surat→Vadodara,0.6424,0.5748,0.7118,5,5,Keep As-Is,0,0.0,0.0,0.0,64.24
2025-01-10,Surat→Vadodara,0.7185,0.6526,0.7826,5,5,Keep As-Is,0,0.0,0.0,0.0,71.85
2025-01-11,Surat→Vadodara,0.8235,0.7573,0.8886,5,6,Add 1 Bus,1,6602.0,5698.0,904.0,82.35
2025-01-12,Surat→Vadodara,0.8209,0.7563,0.8909,5,6,Add 1 Bus,1,6581.0,5698.0,883.0,82.09
2025-01-13,Surat→Vadodara,0.6064,0.5473,0.6766,5,5,Keep As-Is,0,0.0,0.0,0.0,60.64
2025-01-14,Surat→Vadodara,0.5695,0.5034,0.6382,5,5,Keep As-Is,0,0.0,0.0,0.0,56.95
2025-01-15,Surat→Vadodara,0.8751,0.8071,0.9378,5,6,Add 1 Bus,1,7016.0,5698.0,1318.0,87.51
2025-01-16,Surat→Vadodara,0.5882,0.5258,0.6579,5,5,Keep As-Is,0,0.0,0.0,0.0,58.82
2025-01-17,Surat→Vadodara,0.7306,0.6729,0.7982,5,5,Keep As-Is,0,0.0,0.0,0.0,73.06
2025-01-18,Surat→Vadodara,0.8999,0.8366,0.9679,5,6,Add 1 Bus,1,7215.0,5698.0,1517.0,89.99
2025-01-19,Surat→Vadodara,0.8172,0.7527,0.8826,5,6,Add 1 Bus,1,6552.0,5698.0,854.0,81.72
2025-01-20,Surat→Vadodara,0.5938,0.5265,0.6559,5,5,Keep As-Is,0,0.0,0.0,0.0,59.38
2025-01-21,Surat→Vadodara,0.5891,0.5267,0.6556,5,5,Keep As-Is,0,0.0,0.0,0.0,58.91
2025-01-22,Surat→Vadodara,0.5696,0.506,0.6291,5,5,Keep As-Is,0,0.0,0.0,0.0,56.96
2025-01-23,Surat→Vadodara,0.6323,0.5682,0.7018,5,5,Keep As-Is,0,0.0,0.0,0.0,63.23
2025-01-24,Surat→Vadodara,0.692,0.6294,0.7554,5,5,Keep As-Is,0,0.0,0.0,0.0,69.2
2025-01-25,Surat→Vadodara,0.8182,0.7586,0.883,5,6,Add 1 Bus,1,6560.0,5698.0,862.0,81.82
2025-01-26,Surat→Vadodara,0.8681,0.8081,0.9347,5,6,Add 1 Bus,1,6960.0,5698.0,1262.0,86.81
2025-01-27,Surat→Vadodara,0.5712,0.509,0.6365,5,5,Keep As-Is,0,0.0,0.0,0.0,57.12
2025-01-28,Surat→Vadodara,0.5649,0.4978,0.6303,5,5,Keep As-Is,0,0.0,0.0,0.0,56.49
2025-01-29,Surat→Vadodara,0.5872,0.5179,0.6543,5,5,Keep As-Is,0,0.0,0.0,0.0,58.72
2025-01-30,Surat→Vadodara,0.6131,0.5459,0.6758,5,5,Keep As-Is,0,0.0,0.0,0.0,61.31
2025-01-31,Surat→Vadodara,0.6982,0.6317,0.7629,5,5,Keep As-Is,0,0.0,0.0,0.0,69.82
2025-02-01,Surat→Vadodara,0.8461,0.7798,0.91,5,6,Add 1 Bus,1,6783.0,5698.0,1085.0,84.61
2025-02-02,Surat→Vadodara,0.8334,0.7726,0.8981,5,6,Add 1 Bus,1,6682.0,5698.0,984.0,83.34
2025-02-03,Surat→Vadodara,0.5537,0.4862,0.6205,5,5,Keep As-Is,0,0.0,0.0,0.0,55.37
2025-02-04,Surat→Vadodara,0.5395,0.4733,0.5997,5,5,Keep As-Is,0,0.0,0.0,0.0,53.95
2025-02-05,Surat→Vadodara,0.576,0.5116,0.6477,5,5,Keep As-Is,0,0.0,0.0,0.0,57.6
2025-02-06,Surat→Vadodara,0.6058,0.5443,0.6705,5,5,Keep As-Is,0,0.0,0.0,0.0,60.58
2025-02-07,Surat→Vadodara,0.6852,0.6158,0.7436,5,5,Keep As-Is,0,0.0,0.0,0.0,68.52
2025-02-08,Surat→Vadodara,0.8329,0.7648,0.8979,5,6,Add 1 Bus,1,6678.0,5698.0,980.0,83.29
2025-02-09,Surat→Vadodara,0.82,0.7523,0.8866,5,6,Add 1 Bus,1,6574.0,5698.0,876.0,82.0
2025-02-10,Surat→Vadodara,0.5405,0.4769,0.6045,5,5,Keep As-Is,0,0.0,0.0,0.0,54.05
2025-02-11,Surat→Vadodara,0.5268,0.4596,0.5892,5,5,Keep As-Is,0,0.0,0.0,0.0,52.68
2025-02-12,Surat→Vadodara,0.5639,0.4957,0.6242,5,5,Keep As-Is,0,0.0,0.0,0.0,56.39
2025-02-13,Surat→Vadodara,0.5946,0.5327,0.6642,5,5,Keep As-Is,0,0.0,0.0,0.0,59.46
2025-02-14,Surat→Vadodara,0.6752,0.6045,0.7398,5,5,Keep As-Is,0,0.0,0.0,0.0,67.52
2025-02-15,Surat→Vadodara,0.8242,0.759,0.8916,5,6,Add 1 Bus,1,6608.0,5698.0,910.0,82.42
2025-02-16,Surat→Vadodara,0.813,0.7502,0.882,5,6,Add 1 Bus,1,6518.0,5698.0,820.0,81.3
2025-02-17,Surat→Vadodara,0.5352,0.4698,0.6007,5,5,Keep As-Is,0,0.0,0.0,0.0,53.52
2025-02-18,Surat→Vadodara,0.5233,0.454,0.5845,5,5,Keep As-Is,0,0.0,0.0,0.0,52.33
2025-02-19,Surat→Vadodara,0.5624,0.4967,0.6225,5,5,Keep As-Is,0,0.0,0.0,0.0,56.24
2025-02-20,Surat→Vadodara,0.5952,0.5294,0.6579,5,5,Keep As-Is,0,0.0,0.0,0.0,59.52
2025-02-21,Surat→Vadodara,0.6778,0.6153,0.7451,5,5,Keep As-Is,0,0.0,0.0,0.0,67.78
2025-02-22,Surat→Vadodara,0.8289,0.7645,0.8932,5,6,Add 1 Bus,1,6646.0,5698.0,948.0,82.89
2025-02-23,Surat→Vadodara,0.8196,0.7539,0.887,5,6,Add 1 Bus,1,6571.0,5698.0,873.0,81.96
2025-02-24,Surat→Vadodara,0.5438,0.4834,0.6157,5,5,Keep As-Is,0,0.0,0.0,0.0,54.38
2025-02-25,Surat→Vadodara,0.5337,0.4701,0.6016,5,5,Keep As-Is,0,0.0,0.0,0.0,53.37
2025-02-26,Surat→Vadodara,0.5743,0.5039,0.6402,5,5,Keep As-Is,0,0.0,0.0,0.0,57.43
2025-02-27,Surat→Vadodara,0.6084,0.541,0.6705,5,5,Keep As-Is,0,0.0,0.0,0.0,60.84
2025-02-28,Surat→Vadodara,0.6922,0.6278,0.7591,5,5,Keep As-Is,0,0.0,0.0,0.0,69.22
2025-03-01,Surat→Vadodara,0.8441,0.7792,0.9082,5,6,Add 1 Bus,1,6767.0,5698.0,1069.0,84.41
2025-03-02,Surat→Vadodara,0.8354,0.7746,0.9,5,6,Add 1 Bus,1,6698.0,5698.0,1000.0,83.54
2025-03-03,Surat→Vadodara,0.5598,0.4979,0.6234,5,5,Keep As-Is,0,0.0,0.0,0.0,55.98
2025-03-04,Surat→Vadodara,0.5497,0.4832,0.612,5,5,Keep As-Is,0,0.0,0.0,0.0,54.97
2025-03-05,Surat→Vadodara,0.5901,0.5248,0.6516,5,5,Keep As-Is,0,0.0,0.0,0.0,59.01
2025-03-06,Surat→Vadodara,0.6236,0.5594,0.6902,5,5,Keep As-Is,0,0.0,0.0,0.0,62.36
2025-03-07,Surat→Vadodara,0.7066,0.6415,0.7724,5,5,Keep As-Is,0,0.0,0.0,0.0,70.66
2025-03-08,Surat→Vadodara,0.8575,0.7942,0.9224,5,6,Add 1 Bus,1,6875.0,5698.0,1177.0,85.75
2025-03-09,Surat→Vadodara,0.8475,0.7768,0.9095,5,6,Add 1 Bus,1,6795.0,5698.0,1097.0,84.75
2025-03-10,Surat→Vadodara,0.5705,0.508,0.6363,5,5,Keep As-Is,0,0.0,0.0,0.0,57.05
2025-03-11,Surat→Vadodara,0.5588,0.4896,0.6303,5,5,Keep As-Is,0,0.0,0.0,0.0,55.88
2025-03-12,Surat→Vadodara,0.5975,0.5316,0.6631,5,5,Keep As-Is,0,0.0,0.0,0.0,59.75
2025-03-13,Surat→Vadodara,0.6292,0.5683,0.6982,5,5,Keep As-Is,0,0.0,0.0,0.0,62.92
2025-03-14,Surat→Vadodara,0.7103,0.6438,0.7711,5,5,Keep As-Is,0,0.0,0.0,0.0,71.03
2025-03-15,Surat→Vadodara,0.8594,0.7957,0.9276,5,6,Add 1 Bus,1,6890.0,5698.0,1192.0,85.94
2025-03-16,Surat→Vadodara,0.8477,0.7858,0.9099,5,6,Add 1 Bus,1,6796.0,5698.0,1098.0,84.77
2025-03-17,Surat→Vadodara,0.569,0.5058,0.634,5,5,Keep As-Is,0,0.0,0.0,0.0,56.9
2025-03-18,Surat→Vadodara,0.5557,0.4857,0.6151,5,5,Keep As-Is,0,0.0,0.0,0.0,55.57
2025-03-19,Surat→Vadodara,0.5929,0.5315,0.6603,5,5,Keep As-Is,0,0.0,0.0,0.0,59.29
2025-03-20,Surat→Vadodara,0.6233,0.5553,0.6868,5,5,Keep As-Is,0,0.0,0.0,0.0,62.33
2025-03-21,Surat→Vadodara,0.7033,0.6399,0.772,5,5,Keep As-Is,0,0.0,0.0,0.0,70.33
2025-03-22,Surat→Vadodara,0.8513,0.7876,0.92,5,6,Add 1 Bus,1,6825.0,5698.0,1127.0,85.13
2025-03-23,Surat→Vadodara,0.8388,0.7736,0.9011,5,6,Add 1 Bus,1,6725.0,5698.0,1027.0,83.88
2025-03-24,Surat→Vadodara,0.5595,0.4924,0.6209,5,5,Keep As-Is,0,0.0,0.0,0.0,55.95
2025-03-25,Surat→Vadodara,0.5458,0.4834,0.6162,5,5,Keep As-Is,0,0.0,0.0,0.0,54.58
2025-03-26,Surat→Vadodara,0.5827,0.5185,0.6485,5,5,Keep As-Is,0,0.0,0.0,0.0,58.27
2025-03-27,Surat→Vadodara,0.613,0.5464,0.6853,5,5,Keep As-Is,0,0.0,0.0,0.0,61.3
2025-03-28,Surat→Vadodara,0.693,0.6211,0.7563,5,5,Keep As-Is,0,0.0,0.0,0.0,69.3
2025-03-29,Surat→Vadodara,0.8412,0.7791,0.9046,5,6,Add 1 Bus,1,6744.0,5698.0,1046.0,84.12
2025-03-30,Surat→Vadodara,0.829,0.7659,0.8935,5,6,Add 1 Bus,1,6646.0,5698.0,948.0,82.9
2025-03-31,Surat→Vadodara,0.5501,0.4838,0.6145,5,5,Keep As-Is,0,0.0,0.0,0.0,55.01
